Entry_ID	List_ID	Code	Concept_ID	Concept	Word	Comment	Standard_Transcription	Stem
21944	167	Gdym1	98	the pencil	кьалам	NA	кьалам	1
21945	168	Gdym2	98	the pencil	кьалам	NA	кьалам	1
21946	164	Kurdul3	99	the pepper	иссиот	NA	иссиот	4
21947	54	Karata2	99	the pepper	перец	NA	перец	6
21948	54	Karata2	99	the pepper	перец	NA	перец	6
21949	55	Karata3	99	the pepper	перец	NA	перец	6
21950	68	Khlyut3	99	the pepper	перец	NA	перец	6
21951	77	Khutkhul1	99	the pepper	перец	NA	перец	6
21952	83	Kidero1	99	the pepper	перец	NA	перец	6
21953	113	Tad-Magitl1	99	the pepper	перец	NA	перец	6
21954	114	Tad-Magitl2	99	the pepper	перец	NA	перец	6
21955	126	Tukita1	99	the pepper	перец	NA	перец	6
21956	142	Tlibisho1	99	the pepper	перец	NA	перец	6
21957	145	Tlibisho4	99	the pepper	перец	NA	перец	6
21958	159	Tukita4	99	the pepper	перец	NA	перец	6
21959	160	Tukita5	99	the pepper	перец	NA	перец	6
21960	169	Khnov1	99	the pepper	перец	NA	перец	6
21961	165	Fiy1	100	the pig	дунгъуз	ц1уьрнуьгъ поросенок	дунгъуз	3
21962	167	Gdym1	100	the pig	дунгъуз	NA	дунгъуз	3
21963	168	Gdym2	100	the pig	дунгъуз	NA	дунгъуз	3
21964	156	Kwankhidatli1	100	the pig	болъон	NA	болъон	7
21965	45	Gelmets1	100	the pig	вок	NA	вок	8
21966	46	Gelmets2	100	the pig	вок	NA	вок	8
21967	47	Gelmets3	100	the pig	вок	NA	вок	8
21968	98	Mikik1	100	the pig	вок	NA	вок	8
21969	99	Mikik2	100	the pig	вок	NA	вок	8
21970	109	Qum1	100	the pig	вок	NA	вок	8
21971	110	Qum2	100	the pig	вок	NA	вок	8
21972	162	Kurdul1	100	the pig	вок	NA	вок	8
21973	164	Kurdul3	100	the pig	вок	confirmed, домашний	вок	8
21974	163	Kurdul2	100	the pig	кьабан	дикий наверное	кьабан	NA
21975	164	Kurdul3	100	the pig	кьабан	confirmed, дикий	кьабан	NA
21976	170	Khnov2	101	the pipe	къалиян	NA	къалиян	1
21977	35	Dyubek3	101	the pipe	къайлан	NA	къайлан	1
21978	36	Dyubek4	101	the pipe	къайлан	NA	къайлан	1
21979	38	Dzhavgat2	101	the pipe	къалиян	NA	къалиян	1
21980	40	Dzhavgat4	101	the pipe	къалиян	NA	къалиян	1
21981	41	Dzhibakhni1	101	the pipe	къальян	NA	къальян	1
21982	42	Dzhibakhni2	101	the pipe	къайлан	NA	къайлан	1
21983	44	Dzhibakhni4	101	the pipe	къальян	NA	къальян	1
21984	45	Gelmets1	101	the pipe	къальян	NA	къальян	1
21985	48	Ikhrek1	101	the pipe	хъалиян	NA	хъалиян	1
21986	60	Khapil4	101	the pipe	къайлан	NA	къайлан	1
21987	62	Khiv1	101	the pipe	къайлан	NA	къайлан	1
21988	63	Khiv2	101	the pipe	къайлан	NA	къайлан	1
21989	64	Khiv3	101	the pipe	къайлан	NA	къайлан	1
21990	71	Khoredzh1	101	the pipe	къайлан	NA	къайлан	1
21991	72	Khoredzh2	101	the pipe	къайлан	NA	къайлан	1
21992	73	Khoredzh3	101	the pipe	къайлан	NA	къайлан	1
21993	74	Khoredzh4	101	the pipe	къайлан	NA	къайлан	1
21994	75	Khoredzh5	101	the pipe	къайлан	NA	къайлан	1
21995	79	Khutkhul3	101	the pipe	къалиян	NA	къалиян	1
21996	81	Kiche1	101	the pipe	къалиян	NA	къалиян	1
21997	82	Kiche2	101	the pipe	къалиян	NA	къалиян	1
21998	86	Kina1	101	the pipe	хъалиян	NA	хъалиян	1
21999	87	Kina2	101	the pipe	къалиян	NA	къалиян	1
22000	88	Kina3	101	the pipe	къалиян	NA	къалиян	1
22001	99	Mikik2	101	the pipe	къалиян	NA	къалиян	1
22002	119	Tatil5	101	the pipe	къайлан	NA	къайлан	1
22003	120	Tpig1	101	the pipe	къалиян	NA	къалиян	1
22004	128	Yagdyg2	101	the pipe	къайлан	NA	къайлан	1
22005	158	Tukita3	101	the pipe	хъалиян	NA	хъалиян	1
22006	159	Tukita4	101	the pipe	хъалиян	NA	хъалиян	1
22007	172	Kina4	101	the pipe	къалиян	NA	къалиян	1
22008	173	Kina5	101	the pipe	къалиян	NA	къалиян	1
22009	174	Kina3a	101	the pipe	къалиян	NA	къалиян	1
22010	175	Kina2a	101	the pipe	къалиян	NA	къалиян	1
22011	176	Kina1a	101	the pipe	хъалиян	NA	хъалиян	1
22012	26	Darvag1	101	the pipe	трубка	NA	трубка	9
22013	126	Tukita1	101	the pipe	трубка	NA	трубка	9
22014	132	Yagdyg6	101	the pipe	трубка	NA	трубка	9
22015	137	Zilo1	101	the pipe	трубка	NA	трубка	9
22016	160	Tukita5	102	the plum	кокон	NA	кокон	20
22017	45	Gelmets1	103	the pocket	джиб	NA	джиб	1
22018	46	Gelmets2	103	the pocket	джиб	NA	джиб	1
22019	47	Gelmets3	103	the pocket	джиб	NA	джиб	1
22020	57	Khapil1	103	the pocket	джиб	NA	джиб	1
22021	58	Khapil2	103	the pocket	джиб	NA	джиб	1
22022	59	Khapil3	103	the pocket	джиб	NA	джиб	1
22023	60	Khapil4	103	the pocket	джиб	NA	джиб	1
22024	61	Khapil5	103	the pocket	джиб	NA	джиб	1
22025	62	Khiv1	103	the pocket	джиб	NA	джиб	1
22026	63	Khiv2	103	the pocket	джиб	NA	джиб	1
22027	64	Khiv3	103	the pocket	джиб	NA	джиб	1
22028	65	Khiv4	103	the pocket	джиб	NA	джиб	1
22029	71	Khoredzh1	103	the pocket	джиб	NA	джиб	1
22030	72	Khoredzh2	103	the pocket	джиб	NA	джиб	1
22031	73	Khoredzh3	103	the pocket	джиб	NA	джиб	1
22032	74	Khoredzh4	103	the pocket	джиб	NA	джиб	1
22033	75	Khoredzh5	103	the pocket	джиб	NA	джиб	1
22034	76	Khoredzh6	103	the pocket	джиб	NA	джиб	1
22035	90	Laka1	103	the pocket	джиб	NA	джиб	1
22036	91	Laka2	103	the pocket	джиб	NA	джиб	1
22037	92	Laka3	103	the pocket	джиб	NA	джиб	1
22038	93	Laka4	103	the pocket	джиб	NA	джиб	1
22039	94	Laka5	103	the pocket	джиб	NA	джиб	1
22040	95	Laka6	103	the pocket	джиб	NA	джиб	1
22041	98	Mikik1	103	the pocket	джиб	NA	джиб	1
22042	99	Mikik2	103	the pocket	джиб	NA	джиб	1
22043	109	Qum1	103	the pocket	джиб	NA	джиб	1
22044	110	Qum2	103	the pocket	джиб	NA	джиб	1
22045	116	Tatil2	103	the pocket	джиб	NA	джиб	1
22046	118	Tatil4	103	the pocket	джиби	NA	джиби	1
22047	119	Tatil5	103	the pocket	джиб	NA	джиб	1
22048	127	Yagdyg1	103	the pocket	джиб	NA	джиб	1
22049	128	Yagdyg2	103	the pocket	джиб	NA	джиб	1
22050	129	Yagdyg3	103	the pocket	джиб	NA	джиб	1
22051	130	Yagdyg4	103	the pocket	джиб	NA	джиб	1
22052	131	Yagdyg5	103	the pocket	джиб	NA	джиб	1
22053	132	Yagdyg6	103	the pocket	джиб	NA	джиб	1
22054	162	Kurdul1	103	the pocket	джиб	NA	джиб	1
22055	163	Kurdul2	103	the pocket	джиб	NA	джиб	1
22056	164	Kurdul3	103	the pocket	джиб	NA	джиб	1
22057	37	Dzhavgat1	103	the pocket	киса	NA	киса	2
22058	38	Dzhavgat2	103	the pocket	киса	NA	киса	2
22059	39	Dzhavgat3	103	the pocket	киса	NA	киса	2
22060	40	Dzhavgat4	103	the pocket	киса	NA	киса	2
22061	41	Dzhibakhni1	103	the pocket	киса	NA	киса	2
22062	42	Dzhibakhni2	103	the pocket	киса	NA	киса	2
22063	43	Dzhibakhni3	103	the pocket	киса	NA	киса	2
22064	44	Dzhibakhni4	103	the pocket	киса	NA	киса	2
22065	156	Kwankhidatli1	103	the pocket	чанта	NA	чанта	7
22066	139	D_Persian	104	the poison	samm	NA	samm	2
22067	38	Dzhavgat2	104	the poison	агъу	NA	агъу	4
22068	39	Dzhavgat3	104	the poison	агъу	NA	агъу	4
22069	40	Dzhavgat4	104	the poison	агъу	NA	агъу	4
22070	41	Dzhibakhni1	104	the poison	агъу	NA	агъу	4
22071	42	Dzhibakhni2	104	the poison	агъу	NA	агъу	4
22072	43	Dzhibakhni3	104	the poison	агъу	CONFIRMED	агъу	4
22073	44	Dzhibakhni4	104	the poison	агъу	NA	агъу	4
22074	99	Mikik2	104	the poison	авгъу	NA	авгъу	4
22075	29	Darvag4	104	the poison	яд	NA	яд	8
22076	37	Dzhavgat1	104	the poison	яд	NA	яд	8
22077	124	Tsinit4	104	the poison	зегьер	NA	зегьер	12
22078	38	Dzhavgat2	105	the price	багьа	NA	багьа	1
22079	39	Dzhavgat3	105	the price	багьа	NA	багьа	1
22080	40	Dzhavgat4	105	the price	багьа	NA	багьа	1
22081	43	Dzhibakhni3	105	the price	багьа	NA	багьа	1
22082	113	Tad-Magitl1	105	the price	багьа	NA	багьа	1
22083	114	Tad-Magitl2	105	the price	багьа	NA	багьа	1
22084	139	D_Persian	105	the price	baha	NA	baha	1
22085	156	Kwankhidatli1	105	the price	багьа	NA	багьа	1
22086	2	Arkhit1	105	the price	кьимет	NA	кьимет	3
22087	5	Arkhit4	105	the price	кьимет	NA	кьимет	3
22088	7	Arkhit6	105	the price	кьимет	NA	кьимет	3
22089	37	Dzhavgat1	105	the price	кьимат	NA	кьимат	3
22090	41	Dzhibakhni1	105	the price	кьимат	NA	кьимат	3
22091	42	Dzhibakhni2	105	the price	кьимат	NA	кьимат	3
22092	44	Dzhibakhni4	105	the price	кьимат	NA	кьимат	3
22093	46	Gelmets2	105	the price	кьимат	NA	кьимат	3
22094	47	Gelmets3	105	the price	кьиймат	NA	кьиймат	3
22095	66	Khlyut1	105	the price	кьимет	NA	кьимет	3
22096	70	Khlyut5	105	the price	кьимет	NA	кьимет	3
22097	89	Kurag1	105	the price	кьимат	NA	кьимат	3
22098	109	Qum1	105	the price	кьимат	NA	кьимат	3
22099	110	Qum2	105	the price	кьимат	NA	кьимат	3
22100	124	Tsinit4	105	the price	кьимет	NA	кьимет	3
22101	125	Tsinit5	105	the price	кьимет	NA	кьимет	3
22102	164	Kurdul3	105	the price	кьиймат	NA	кьиймат	3
22103	165	Fiy1	105	the price	кьиймат	NA	кьиймат	3
22104	166	Fiy2	105	the price	кьиймат	NA	кьиймат	3
22105	167	Gdym1	105	the price	кьиймат	NA	кьиймат	3
22106	168	Gdym2	105	the price	кьимет	NA	кьимет	3
22107	155	Anchikh2	106	the prison	тюрьма	NA	тюрьма	1
22108	162	Kurdul1	106	the prison	тюрьма	NA	тюрьма	1
22109	168	Gdym2	106	the prison	тюрьма	NA	тюрьма	1
22110	169	Khnov1	106	the prison	тюрьма	NA	тюрьма	1
22111	170	Khnov2	106	the prison	тюрьма	NA	тюрьма	1
22112	37	Dzhavgat1	106	the prison	туснахъ	NA	туснахъ	7
22113	38	Dzhavgat2	106	the prison	туснакъ	NA	туснакъ	7
22114	40	Dzhavgat4	106	the prison	туснакъ	NA	туснакъ	7
22115	41	Dzhibakhni1	106	the prison	туснахъ	NA	туснахъ	7
22116	42	Dzhibakhni2	106	the prison	туснахъ	NA	туснахъ	7
22117	43	Dzhibakhni3	106	the prison	туснакъ	NA	туснакъ	7
22118	44	Dzhibakhni4	106	the prison	туснакъ	NA	туснакъ	7
22119	45	Gelmets1	106	the prison	дустагъ	NA	дустагъ	7
22120	98	Mikik1	106	the prison	дустагъ	NA	дустагъ	7
22121	99	Mikik2	106	the prison	дустагъ	NA	дустагъ	7
22122	136	Yersi4	106	the prison	дустагъ	NA	дустагъ	7
22123	109	Qum1	106	the prison	тюрьма	NA	тюрьма	9
22124	73	Khoredzh3	106	the prison	зиндан	подземная тюрьма	зиндан	13
22125	76	Khoredzh6	106	the prison	зиндан	NA	зиндан	13
22126	162	Kurdul1	106	the prison	зиндан	NA	зиндан	13
22127	120	Tpig1	107	the pumpkin or squash	буран	NA	буран	1
22128	33	Dyubek1	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22129	34	Dyubek2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22130	35	Dyubek3	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22131	36	Dyubek4	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22132	37	Dzhavgat1	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22133	38	Dzhavgat2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22134	39	Dzhavgat3	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22135	40	Dzhavgat4	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22136	41	Dzhibakhni1	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22137	42	Dzhibakhni2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22138	43	Dzhibakhni3	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22139	44	Dzhibakhni4	107	the pumpkin or squash	къабакъ	NA	къабакъ	5
22140	46	Gelmets2	107	the pumpkin or squash	къабах	NA	къабах	5
22141	57	Khapil1	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22142	58	Khapil2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22143	59	Khapil3	107	the pumpkin or squash	къабахъ	NA	къабахъ	5
22144	60	Khapil4	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22145	66	Khlyut1	107	the pumpkin or squash	къабах	NA	къабах	5
22146	67	Khlyut2	107	the pumpkin or squash	кабах	NA	кабах	5
22147	68	Khlyut3	107	the pumpkin or squash	къабах	NA	къабах	5
22148	69	Khlyut4	107	the pumpkin or squash	къабах	NA	къабах	5
22149	70	Khlyut5	107	the pumpkin or squash	къабах	NA	къабах	5
22150	85	Kidero3	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22151	89	Kurag1	107	the pumpkin or squash	къабахъ	NA	къабахъ	5
22152	109	Qum1	107	the pumpkin or squash	къабах	NA	къабах	5
22153	110	Qum2	107	the pumpkin or squash	къабах	NA	къабах	5
22154	116	Tatil2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22155	117	Tatil3	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22156	118	Tatil4	107	the pumpkin or squash	къабахъ	NA	къабахъ	5
22157	126	Tukita1	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22158	128	Yagdyg2	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22159	130	Yagdyg4	107	the pumpkin or squash	къабагъ	CONFIRMED	къабагъ	5
22160	131	Yagdyg5	107	the pumpkin or squash	къабагъ	NA	къабагъ	5
22161	157	Tukita2	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22162	158	Tukita3	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22163	159	Tukita4	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22164	160	Tukita5	107	the pumpkin or squash	хъабахъ	NA	хъабахъ	5
22165	165	Fiy1	107	the pumpkin or squash	къабах	NA	къабах	5
22166	166	Fiy2	107	the pumpkin or squash	къабах	NA	къабах	5
22167	167	Gdym1	107	the pumpkin or squash	къабах	NA	къабах	5
22168	79	Khutkhul3	107	the pumpkin or squash	къавум	NA	къавум	13
22169	80	Khutkhul4	107	the pumpkin or squash	тыква	NA	тыква	14
22170	45	Gelmets1	108	the reindeer/caribou	марал	NA	марал	5
22171	47	Gelmets3	108	the reindeer/caribou	марал	NA	марал	5
22172	98	Mikik1	108	the reindeer/caribou	марал	NA	марал	5
22173	99	Mikik2	108	the reindeer/caribou	марал	NA	марал	5
22174	110	Qum2	108	the reindeer/caribou	марал	NA	марал	5
22175	147	Kusur1	108	the reindeer/caribou	марал	NA	марал	5
22176	162	Kurdul1	108	the reindeer/caribou	марал	NA	марал	5
22177	163	Kurdul2	108	the reindeer/caribou	марал	NA	марал	5
22178	164	Kurdul3	108	the reindeer/caribou	марал	NA	марал	5
22179	165	Fiy1	108	the reindeer/caribou	марал	NA	марал	5
22180	167	Gdym1	108	the reindeer/caribou	марал	NA	марал	5
22181	144	Tlibisho3	108	the reindeer/caribou	рит1уч1	(с рогами) — чан	рит1уч1	17
22182	145	Tlibisho4	108	the reindeer/caribou	рит1уч1	NA	рит1уч1	17
22183	142	Tlibisho1	108	the reindeer/caribou	чан	NA	чан	20
22184	89	Kurag1	109	the rice	бурунз	NA	бурунз	2
22185	139	D_Persian	109	the rice	chalpaseh	NA	chalpaseh	3
22186	169	Khnov1	109	the rice	дюгю	NA	дюгю	6
22187	170	Khnov2	109	the rice	дюги	NA	дюги	6
22188	48	Ikhrek1	109	the rice	дюгю	NA	дюгю	6
22189	49	Ikhrek2	109	the rice	дуьгуь	NA	дуьгуь	6
22190	50	Ikhrek3	109	the rice	дюгю	NA	дюгю	6
22191	51	Ikhrek4	109	the rice	дюгю	NA	дюгю	6
22192	81	Kiche1	109	the rice	дуьгуь	NA	дуьгуь	6
22193	82	Kiche2	109	the rice	дуьгуь	NA	дуьгуь	6
22194	86	Kina1	109	the rice	дуьгуь	NA	дуьгуь	6
22195	87	Kina2	109	the rice	дуьгуь	NA	дуьгуь	6
22196	88	Kina3	109	the rice	дуьгуь	NA	дуьгуь	6
22197	112	Rutul1	109	the rice	дюгю	NA	дюгю	6
22198	172	Kina4	109	the rice	дуьги	дуьгуь, дуьгуь	дуьги	6
22199	173	Kina5	109	the rice	дуьги	NA	дуьги	6
22200	174	Kina3a	109	the rice	дуьгуь	NA	дуьгуь	6
22201	175	Kina2a	109	the rice	дуьгуь	NA	дуьгуь	6
22202	176	Kina1a	109	the rice	дуьгуь	NA	дуьгуь	6
22203	42	Dzhibakhni2	109	the rice	пулав	NA	пулав	7
22204	43	Dzhibakhni3	109	the rice	пулав	NA	пулав	7
22205	83	Kidero1	109	the rice	пулав	NA	пулав	7
22206	84	Kidero2	109	the rice	пулав	NA	пулав	7
22207	85	Kidero3	109	the rice	пулав	NA	пулав	7
22208	137	Zilo1	109	the rice	пулав	NA	пулав	7
22209	138	Zilo2	109	the rice	пулав	NA	пулав	7
22210	156	Kwankhidatli1	109	the rice	пулав	сперва сказал пиринч	пулав	7
22211	2	Arkhit1	109	the rice	рис	NA	рис	10
22212	6	Arkhit5	109	the rice	рис	NA	рис	10
22213	126	Tukita1	109	the rice	рис	NA	рис	10
22214	142	Tlibisho1	109	the rice	рис	NA	рис	10
22215	144	Tlibisho3	109	the rice	рис	NA	рис	10
22216	154	Anchikh1	109	the rice	рис	NA	рис	10
22217	157	Tukita2	109	the rice	рис	NA	рис	10
22218	158	Tukita3	109	the rice	рис	NA	рис	10
22219	159	Tukita4	109	the rice	рис	NA	рис	10
22220	160	Tukita5	109	the rice	рис	NA	рис	10
22221	154	Anchikh1	110	the ring	баргъич	NA	баргъич	1
22222	84	Kidero2	110	the ring	кольцо	NA	кольцо	9
22223	126	Tukita1	110	the ring	кольцо	NA	кольцо	9
22224	160	Tukita5	110	the ring	кольцо	NA	кольцо	9
22225	109	Qum1	111	the rope	багъ	NA	багъ	11
22226	83	Kidero1	111	the rope	муху	NA	муху	21
22227	84	Kidero2	111	the rope	муху	NA	муху	21
22228	85	Kidero3	111	the rope	муху	NA	муху	21
22229	8	Bezhta1	111	the rope	савали	NA	савали	24
22230	79	Khutkhul3	111	the rope	хаят	NA	хаят	32
22231	65	Khiv4	111	the rope	ч1емир	NA	ч1емир	33
22232	4	Arkhit3	111	the rope	цил	NA	цил	35
22233	63	Khiv2	111	the rope	ч1ил	толстая	ч1ил	35
22234	71	Khoredzh1	111	the rope	ч1ил	NA	ч1ил	35
22235	72	Khoredzh2	111	the rope	ч1ил	потолще	ч1ил	35
22236	95	Laka6	111	the rope	ч1ил	NA	ч1ил	35
22237	172	Kina4	111	the rope	ч1ил	несплетенная, гладкая	ч1ил	35
22238	173	Kina5	111	the rope	ч1ил	confirmed (плоская шпагат)	ч1ил	35
22239	89	Kurag1	112	the rosary	субх1янар	NA	субх1янар	5
22240	135	Yersi3	112	the rosary	супгъан	NA	супгъан	5
22241	8	Bezhta1	112	the rosary	салават	NA	салават	11
22242	45	Gelmets1	113	the rust	пас	NA	пас	2
22243	46	Gelmets2	113	the rust	пас	NA	пас	2
22244	47	Gelmets3	113	the rust	пас	NA	пас	2
22245	99	Mikik2	113	the rust	пас	NA	пас	2
22246	162	Kurdul1	113	the rust	пас	NA	пас	2
22247	163	Kurdul2	113	the rust	пас	NA	пас	2
22248	164	Kurdul3	113	the rust	пас	hint?	пас	2
22249	135	Yersi3	113	the rust	ржавчина	NA	ржавчина	15
22250	37	Dzhavgat1	114	the sand	къум	NA	къум	5
22251	38	Dzhavgat2	114	the sand	къум	NA	къум	5
22252	39	Dzhavgat3	114	the sand	къум	NA	къум	5
22253	40	Dzhavgat4	114	the sand	къум	NA	къум	5
22254	41	Dzhibakhni1	114	the sand	къум	NA	къум	5
22255	42	Dzhibakhni2	114	the sand	къум	NA	къум	5
22256	43	Dzhibakhni3	114	the sand	къум	NA	къум	5
22257	44	Dzhibakhni4	114	the sand	къум	NA	къум	5
22258	45	Gelmets1	114	the sand	къум	NA	къум	5
22259	47	Gelmets3	114	the sand	къум	NA	къум	5
22260	98	Mikik1	114	the sand	къум	NA	къум	5
22261	99	Mikik2	114	the sand	къум	NA	къум	5
22262	109	Qum1	114	the sand	гум	NA	гум	5
22263	147	Kusur1	114	the sand	къум	NA	къум	5
22264	162	Kurdul1	114	the sand	къум	NA	къум	5
22265	163	Kurdul2	114	the sand	къум	NA	къум	5
22266	164	Kurdul3	114	the sand	къум	confirmed	къум	5
22267	139	D_Persian	114	the sand	raml	NA	raml	6
22268	3	Arkhit2	114	the sand	руг	NA	руг	7
22269	29	Darvag4	114	the sand	песок	NA	песок	13
22270	83	Kidero1	114	the sand	песок	NA	песок	13
22271	84	Kidero2	114	the sand	песок	NA	песок	13
22272	85	Kidero3	114	the sand	песок	NA	песок	13
22273	118	Tatil4	114	the sand	песок	NA	песок	13
22274	132	Yagdyg6	114	the sand	песок	NA	песок	13
22275	154	Anchikh1	114	the sand	песок	NA	песок	13
22276	113	Tad-Magitl1	114	the sand	сали	NA	сали	14
22277	126	Tukita1	114	the sand	сали	NA	сали	14
22278	157	Tukita2	114	the sand	сали	NA	сали	14
22279	158	Tukita3	114	the sand	сали	NA	сали	14
22280	159	Tukita4	114	the sand	сали	NA	сали	14
22281	160	Tukita5	114	the sand	сали	NA	сали	14
22282	46	Gelmets2	114	the sand	сец1	NA	сец1	15
22283	137	Zilo1	116	the scar	анжи	NA	анжи	1
22284	138	Zilo2	116	the scar	анжи	NA	анжи	1
22285	139	D_Persian	116	the scar	asar	NA	asar	2
22286	139	D_Persian	116	the scar	nadbah	NA	nadbah	8
22287	29	Darvag4	116	the scar	шрам	NA	шрам	10
22288	29	Darvag4	116	the scar	шрам	NA	шрам	10
22289	74	Khoredzh4	116	the scar	шрам	NA	шрам	10
22290	135	Yersi3	116	the scar	шрам	NA	шрам	10
22291	136	Yersi4	116	the scar	шрам	NA	шрам	10
22292	169	Khnov1	116	the scar	шрам	NA	шрам	10
22293	33	Dyubek1	116	the scar	яра	CONFIRMED	яра	11
22294	123	Tsinit3	116	the scar	гел	NA	гел	16
22295	125	Tsinit5	116	the scar	гел	NA	гел	16
22296	82	Kiche2	116	the scar	ич	NA	ич	22
22297	88	Kina3	116	the scar	ич	NA	ич	22
22298	174	Kina3a	116	the scar	ич	NA	ич	22
22299	69	Khlyut4	116	the scar	лишан	NA	лишан	23
22300	78	Khutkhul2	116	the scar	ишан	шрам	ишан	23
22301	79	Khutkhul3	116	the scar	лишан	NA	лишан	23
22302	80	Khutkhul4	116	the scar	ишан	NA	ишан	23
22303	89	Kurag1	116	the scar	лишан	NA	лишан	23
22304	120	Tpig1	116	the scar	ишан	NA	ишан	23
22305	39	Dzhavgat3	117	the school	школа	NA	школа	4
22306	44	Dzhibakhni4	117	the school	школа	NA	школа	4
22307	2	Arkhit1	117	the school	мектеб	NA	мектеб	6
22308	3	Arkhit2	117	the school	мектеб	NA	мектеб	6
22309	4	Arkhit3	117	the school	мектеб	NA	мектеб	6
22310	5	Arkhit4	117	the school	мектеб	NA	мектеб	6
22311	6	Arkhit5	117	the school	мектеб	NA	мектеб	6
22312	7	Arkhit6	117	the school	мектеб	NA	мектеб	6
22313	15	D_Chechen	117	the school	мактаб	NA	мактаб	6
22314	66	Khlyut1	117	the school	мектеб	NA	мектеб	6
22315	67	Khlyut2	117	the school	мектеб	NA	мектеб	6
22316	68	Khlyut3	117	the school	мектеб	NA	мектеб	6
22317	69	Khlyut4	117	the school	мектеб	NA	мектеб	6
22318	70	Khlyut5	117	the school	мехьтеб	NA	мехьтеб	6
22319	89	Kurag1	117	the school	мактаб	NA	мактаб	6
22320	98	Mikik1	117	the school	мактаб	NA	мактаб	6
22321	99	Mikik2	117	the school	мактаб	NA	мактаб	6
22322	109	Qum1	117	the school	мектеб	NA	мектеб	6
22323	122	Tsinit2	117	the school	мектеб	NA	мектеб	6
22324	123	Tsinit3	117	the school	мектеб	NA	мектеб	6
22325	124	Tsinit4	117	the school	мектеб	NA	мектеб	6
22326	125	Tsinit5	117	the school	мектеб	NA	мектеб	6
22327	136	Yersi4	119	the scythe	чалгъы	NA	чалгъы	2
22328	77	Khutkhul1	119	the scythe	дерец	NA	дерец	3
22329	78	Khutkhul2	119	the scythe	дерец	NA	дерец	3
22330	80	Khutkhul4	119	the scythe	дерец	NA	дерец	3
22331	81	Kiche1	119	the scythe	дергес	NA	дергес	3
22332	120	Tpig1	119	the scythe	дерец	NA	дерец	3
22333	138	Zilo2	119	the scythe	хъандиро	NA	хъандиро	16
22334	45	Gelmets1	120	the sea	дерье	NA	дерье	2
22335	46	Gelmets2	120	the sea	дерье	NA	дерье	2
22336	47	Gelmets3	120	the sea	дерье	NA	дерье	2
22337	98	Mikik1	120	the sea	дерья	NA	дерья	2
22338	99	Mikik2	120	the sea	дерьягь	NA	дерьягь	2
22339	162	Kurdul1	120	the sea	дерья	NA	дерья	2
22340	163	Kurdul2	120	the sea	дерья	дерья подтвердил	дерья	2
22341	164	Kurdul3	120	the sea	дерья	confirmed	дерья	2
22342	167	Gdym1	120	the sea	дерья	NA	дерья	2
22343	113	Tad-Magitl1	120	the sea	ралъа	NA	ралъа	4
22344	109	Qum1	120	the sea	дениз	NA	дениз	8
22345	110	Qum2	120	the sea	дениз	NA	дениз	8
22346	55	Karata3	120	the sea	море	NA	море	10
22347	83	Kidero1	120	the sea	море	NA	море	10
22348	85	Kidero3	120	the sea	море	NA	море	10
22349	114	Tad-Magitl2	120	the sea	море	NA	море	10
22350	135	Yersi3	120	the sea	море	NA	море	10
22351	137	Zilo1	120	the sea	море	NA	море	10
22352	163	Kurdul2	120	the sea	море	NA	море	10
22353	164	Kurdul3	120	the sea	море	NA	море	10
22354	135	Yersi3	120	the sea	дениз	NOT_CONFIRMED старики говорят	дениз	NA
22355	45	Gelmets1	121	the shade or shadow	ахъ	NA	ахъ	10
22356	46	Gelmets2	121	the shade or shadow	ахъ	NA	ахъ	10
22357	47	Gelmets3	121	the shade or shadow	ахъ	NA	ахъ	10
22358	89	Kurag1	121	the shade or shadow	эхъ	NA	эхъ	10
22359	98	Mikik1	121	the shade or shadow	а1хъ	NA	а1хъ	10
22360	99	Mikik2	121	the shade or shadow	а1хъ	NA	а1хъ	10
22361	162	Kurdul1	121	the shade or shadow	а1хъ	NA	а1хъ	10
22362	163	Kurdul2	121	the shade or shadow	а1хъ	NA	а1хъ	10
22363	164	Kurdul3	121	the shade or shadow	а1хъ	NA	а1хъ	10
22364	7	Arkhit6	121	the shade or shadow	къен	NA	къен	18
